tag,eval_attribute,eval_group,metric,CI_quantile_95,comparator,baseline,delta
dro_auc_min_objective_auc_proxy,gender_concept_name,overall,loss_bce,mid,0.09107213391008429,0.0898626668642904,0.001170223632798291
dro_auc_min_objective_auc_proxy,gender_concept_name,overall,loss_bce,upper,0.09338819824621106,0.09154051437833374,0.0023780417694487716
dro_auc_min_objective_auc_proxy,gender_concept_name,overall,loss_bce_max,lower,0.10947631568985648,0.10852629263553018,0.0005315859190169671
dro_auc_min_objective_auc_proxy,gender_concept_name,overall,loss_bce_max,mid,0.11295825535411431,0.11110084330887515,0.0017764351274116227
dro_auc_min_objective_auc_proxy,gender_concept_name,overall,loss_bce_max,upper,0.11724213041100076,0.11403701506915487,0.003938943727727863
dro_auc_min_objective_auc_proxy,gender_concept_name,overall,loss_bce_min,lower,0.0724602960346338,0.07196009412980635,-9.017664429457408e-05
dro_auc_min_objective_auc_proxy,gender_concept_name,overall,loss_bce_min,mid,0.07456988521730774,0.07385552896421685,0.0006510973006030249
dro_auc_min_objective_auc_proxy,gender_concept_name,overall,loss_bce_min,upper,0.07688808152797431,0.0758352502534013,0.0019328413625219502
dro_auc_min_objective_auc_proxy,race_eth,Asian,ace_abs_logistic_log,lower,0.0020603507653884257,0.0005644502281278054,-0.00029198635607499327
dro_auc_min_objective_auc_proxy,race_eth,Asian,ace_abs_logistic_log,mid,0.005026992664836208,0.0026414761765754607,0.002496544445498638
dro_auc_min_objective_auc_proxy,race_eth,Asian,ace_abs_logistic_log,upper,0.00871390394005166,0.005769840664204715,0.003948382155809722
dro_auc_min_objective_auc_proxy,race_eth,Asian,auc,lower,0.7949911828037552,0.8097011791902462,-0.026233548973193653
dro_auc_min_objective_auc_proxy,race_eth,Asian,auc,mid,0.8235198856164389,0.8370818611991075,-0.01328335296178973
dro_auc_min_objective_auc_proxy,race_eth,Asian,auc,upper,0.8500045656647959,0.8616713123281534,-0.0005639376478476502
dro_auc_min_objective_auc_proxy,race_eth,Asian,loss_bce,lower,0.08730396345140891,0.08528628229289674,0.0011503702222218325
dro_auc_min_objective_auc_proxy,race_eth,Asian,loss_bce,mid,0.09258216464825011,0.08945459706310768,0.0031403961340975284
dro_auc_min_objective_auc_proxy,race_eth,Asian,loss_bce,upper,0.10000811267757329,0.09459900670802164,0.006042735004079643
dro_auc_min_objective_auc_proxy,race_eth,Black or African American,ace_abs_logistic_log,lower,0.0005380272554325773,0.004293983622053759,-0.008948483082013368
dro_auc_min_objective_auc_proxy,race_eth,Black or African American,ace_abs_logistic_log,mid,0.0025374296097352886,0.006481699958648904,-0.003975959859777861
dro_auc_min_objective_auc_proxy,race_eth,Black or African American,ace_abs_logistic_log,upper,0.006565315106478199,0.010546190410837958,0.00036251481583659254
dro_auc_min_objective_auc_proxy,race_eth,Black or African American,auc,lower,0.7496049084754263,0.7729425777331995,-0.04989186308926771
dro_auc_min_objective_auc_proxy,race_eth,Black or African American,auc,mid,0.8105253259779338,0.8281281344032096,-0.017126379137412273
dro_auc_min_objective_auc_proxy,race_eth,Black or African American,auc,upper,0.8629287863590772,0.8748319959879638,0.011148131895687018
dro_auc_min_objective_auc_proxy,race_eth,Black or African American,loss_bce,lower,0.07801902476059427,0.07790731717792775,-0.0016523696330725034
dro_auc_min_objective_auc_proxy,race_eth,Black or African American,loss_bce,mid,0.08416355940922499,0.08261972803783485,0.0015472130299885728
dro_auc_min_objective_auc_proxy,race_eth,Black or African American,loss_bce,upper,0.09165855923948198,0.08771823546244223,0.005171672414398225
dro_auc_min_objective_auc_proxy,race_eth,Hispanic or Latino,ace_abs_logistic_log,lower,0.0009773087752636253,0.0008617419472139572,-0.0021908547988098953
dro_auc_min_objective_auc_proxy,race_eth,Hispanic or Latino,ace_abs_logistic_log,mid,0.0028842662495152886,0.0021924914703183203,0.0008335384689583719
dro_auc_min_objective_auc_proxy,race_eth,Hispanic or Latino,ace_abs_logistic_log,upper,0.005262187062804779,0.004216608034138838,0.0021870228148205806
dro_auc_min_objective_auc_proxy,race_eth,Hispanic or Latino,auc,lower,0.8161315653444001,0.8166981152611299,-0.011146047180709768
dro_auc_min_objective_auc_proxy,race_eth,Hispanic or Latino,auc,mid,0.8432117024642576,0.8412007706476924,0.0005245775786161255
dro_auc_min_objective_auc_proxy,race_eth,Hispanic or Latino,auc,upper,0.8672149744057649,0.8651695894007736,0.016722374291467734
dro_auc_min_objective_auc_proxy,race_eth,Hispanic or Latino,loss_bce,lower,0.07615325845952003,0.07621019675636678,-0.0011188908433005028
dro_auc_min_objective_auc_proxy,race_eth,Hispanic or Latino,loss_bce,mid,0.07952680233464252,0.07907477317369596,0.0005956982449904363
dro_auc_min_objective_auc_proxy,race_eth,Hispanic or Latino,loss_bce,upper,0.08344732401768297,0.08196580042002823,0.0021992827167145136
dro_auc_min_objective_auc_proxy,race_eth,Other,ace_abs_logistic_log,lower,0.0019215086938955091,0.0011469132395392442,-0.0017405855482772671
dro_auc_min_objective_auc_proxy,race_eth,Other,ace_abs_logistic_log,mid,0.0051856279407996135,0.0034359211802092674,0.0019179484298401225
dro_auc_min_objective_auc_proxy,race_eth,Other,ace_abs_logistic_log,upper,0.009794014043250157,0.006269097019523204,0.004921322862120905
dro_auc_min_objective_auc_proxy,race_eth,Other,auc,lower,0.805758710728235,0.8114957997506839,-0.011941339002867913
dro_auc_min_objective_auc_proxy,race_eth,Other,auc,mid,0.8343690047834338,0.8377145302581205,-0.003968107924986308
dro_auc_min_objective_auc_proxy,race_eth,Other,auc,upper,0.85969087684333,0.8616025399665377,0.006092071899662093
dro_auc_min_objective_auc_proxy,race_eth,Other,loss_bce,lower,0.10503757384906283,0.10476268590248705,-0.0006023553779364621
dro_auc_min_objective_auc_proxy,race_eth,Other,loss_bce,mid,0.1114593793698571,0.10979612270307242,0.0016111020371061338
dro_auc_min_objective_auc_proxy,race_eth,Other,loss_bce,upper,0.11932686363254964,0.11577975841091465,0.004352208727520523
dro_auc_min_objective_auc_proxy,race_eth,White,ace_abs_logistic_log,lower,0.0037632295936361683,0.001325967254582741,0.0015324620992064782
dro_auc_min_objective_auc_proxy,race_eth,White,ace_abs_logistic_log,mid,0.005637478719675933,0.0027706128010629855,0.002912890596640556
dro_auc_min_objective_auc_proxy,race_eth,White,ace_abs_logistic_log,upper,0.007732555723346527,0.004281247814211649,0.004295781501467183
dro_auc_min_objective_auc_proxy,race_eth,White,auc,lower,0.7753711350473974,0.788878048695987,-0.018392900215437765
dro_auc_min_objective_auc_proxy,race_eth,White,auc,mid,0.7939917901164284,0.8052587657071344,-0.011317788751089908
dro_auc_min_objective_auc_proxy,race_eth,White,auc,upper,0.8114127091704395,0.8216189709623388,-0.004637969653431702
dro_auc_min_objective_auc_proxy,race_eth,White,loss_bce,lower,0.0895977305427919,0.08748651269067988,0.001504739088292612
dro_auc_min_objective_auc_proxy,race_eth,White,loss_bce,mid,0.09215972822112373,0.08956085943029393,0.002578608914706862
dro_auc_min_objective_auc_proxy,race_eth,White,loss_bce,upper,0.09506861021109055,0.09181172726873221,0.003851684504562115
dro_auc_min_objective_auc_proxy,race_eth,overall,ace_abs_logistic_log,lower,0.0030191631292268775,0.0011513187293003698,0.0012629700050278876
dro_auc_min_objective_auc_proxy,race_eth,overall,ace_abs_logistic_log,mid,0.004538650212553609,0.0022928699882162214,0.0021987391492919034
dro_auc_min_objective_auc_proxy,race_eth,overall,ace_abs_logistic_log,upper,0.006227316258272411,0.003563683836221233,0.003415991398504594
dro_auc_min_objective_auc_proxy,race_eth,overall,ace_abs_logistic_log_max,lower,0.004615627277211571,0.0044081564638661225,-0.004201276028648817
dro_auc_min_objective_auc_proxy,race_eth,overall,ace_abs_logistic_log_max,mid,0.006608285443782472,0.006584550256207023,-4.444416458334547e-05
dro_auc_min_objective_auc_proxy,race_eth,overall,ace_abs_logistic_log_max,upper,0.010083466452667207,0.010546190410837958,0.003393435574188729
dro_auc_min_objective_auc_proxy,race_eth,overall,ace_abs_logistic_log_min,lower,0.0005209261611902643,0.0005455736716145462,-0.0018601425872269
dro_auc_min_objective_auc_proxy,race_eth,overall,ace_abs_logistic_log_min,mid,0.0019777114226110877,0.0015286791625643264,0.00045917243602340834
dro_auc_min_objective_auc_proxy,race_eth,overall,ace_abs_logistic_log_min,upper,0.003927071533550221,0.0031507519159381754,0.0024464308780544966
dro_auc_min_objective_auc_proxy,race_eth,overall,auc,lower,0.8014272016044225,0.8110253698376069,-0.014385473192369155
dro_auc_min_objective_auc_proxy,race_eth,overall,auc,mid,0.813491259826369,0.8225203241983567,-0.009319546072859675
dro_auc_min_objective_auc_proxy,race_eth,overall,auc,upper,0.8250733941912346,0.833705633100115,-0.002895812635544779
dro_auc_min_objective_auc_proxy,race_eth,overall,auc_max,lower,0.828616156568988,0.8325296044482707,-0.02365844673712636
dro_auc_min_objective_auc_proxy,race_eth,overall,auc_max,mid,0.8486390265208474,0.8515159750991441,-0.0030944255856126257
dro_auc_min_objective_auc_proxy,race_eth,overall,auc_max,upper,0.870701414795847,0.8757246904002776,0.01337905834798841
dro_auc_min_objective_auc_proxy,race_eth,overall,auc_min,lower,0.7496049084754263,0.7729425777331995,-0.03893447888156586
dro_auc_min_objective_auc_proxy,race_eth,overall,auc_min,mid,0.789834412145419,0.8027925483436658,-0.012297861627399487
dro_auc_min_objective_auc_proxy,race_eth,overall,auc_min,upper,0.8083127607139612,0.819139771667941,-0.0014164368104314224
dro_auc_min_objective_auc_proxy,race_eth,overall,loss_bce,lower,0.09006215421772112,0.08834025556694637,0.0013013722779900798
dro_auc_min_objective_auc_proxy,race_eth,overall,loss_bce,mid,0.0920053928941803,0.08983486453100105,0.0021860983300090453
dro_auc_min_objective_auc_proxy,race_eth,overall,loss_bce,upper,0.0941178164601551,0.09140543405682068,0.0031424094698409848
dro_auc_min_objective_auc_proxy,race_eth,overall,loss_bce_max,lower,0.10504564245348456,0.10476268590248705,-0.0006023553779364621
dro_auc_min_objective_auc_proxy,race_eth,overall,loss_bce_max,mid,0.1114593793698571,0.10979612270307242,0.0016111020371061338
dro_auc_min_objective_auc_proxy,race_eth,overall,loss_bce_max,upper,0.11932686363254964,0.11577975841091465,0.004352208727520523
dro_auc_min_objective_auc_proxy,race_eth,overall,loss_bce_min,lower,0.07605730553162511,0.0761301228791147,-0.001300340860588593
dro_auc_min_objective_auc_proxy,race_eth,overall,loss_bce_min,mid,0.07935670587677489,0.07893690782465498,0.0005337238305147401
dro_auc_min_objective_auc_proxy,race_eth,overall,loss_bce_min,upper,0.08305094880052336,0.08171666721058617,0.002251545052209043
dro_auc_min_objective_baselined_loss,age_group,[18-30),ace_abs_logistic_log,lower,0.010788877900532741,0.006994083170015287,0.0022687593975254093
dro_auc_min_objective_baselined_loss,age_group,[18-30),ace_abs_logistic_log,mid,0.01345106607960464,0.009369561607927184,0.004180171246968018
dro_auc_min_objective_baselined_loss,age_group,[18-30),ace_abs_logistic_log,upper,0.015536856657484263,0.011495426244857773,0.005752021630389363
dro_auc_min_objective_baselined_loss,age_group,[18-30),auc,lower,0.6237289748769868,0.6401698940900082,-0.040196534202652304
dro_auc_min_objective_baselined_loss,age_group,[18-30),auc,mid,0.7076532213013766,0.7258517183590074,-0.019542459652425515
dro_auc_min_objective_baselined_loss,age_group,[18-30),auc,upper,0.7820490120679231,0.8048497918531952,0.010106598712856832
dro_auc_min_objective_baselined_loss,age_group,[18-30),loss_bce,lower,0.043843075314783,0.04087014661384419,-0.0011479473685530213
dro_auc_min_objective_baselined_loss,age_group,[18-30),loss_bce,mid,0.04807619127763483,0.04630718891649169,0.0020618993018084696
dro_auc_min_objective_baselined_loss,age_group,[18-30),loss_bce,upper,0.05374275824792677,0.053429250213372415,0.0034001837923372173
dro_auc_min_objective_baselined_loss,age_group,[30-45),ace_abs_logistic_log,lower,0.00793247638419232,0.003850169440258834,0.0025902043858309896
dro_auc_min_objective_baselined_loss,age_group,[30-45),ace_abs_logistic_log,mid,0.010104947037292492,0.00445309875178108,0.005046031634646084
dro_auc_min_objective_baselined_loss,age_group,[30-45),ace_abs_logistic_log,upper,0.01111000156061988,0.005778552459243687,0.0066966334591437625
dro_auc_min_objective_baselined_loss,age_group,[30-45),auc,lower,0.8456953109739984,0.8582392598209874,-0.021833065874119418
dro_auc_min_objective_baselined_loss,age_group,[30-45),auc,mid,0.8798686832708411,0.8910390950048321,-0.011192434032046505
dro_auc_min_objective_baselined_loss,age_group,[30-45),auc,upper,0.9091338438676517,0.9198735281764132,-0.0013468071497785181
dro_auc_min_objective_baselined_loss,age_group,[30-45),loss_bce,lower,0.03101166829897188,0.02778866922318538,0.0016912562326869907
dro_auc_min_objective_baselined_loss,age_group,[30-45),loss_bce,mid,0.032969590482174946,0.029460069523719747,0.0036279117845167495
dro_auc_min_objective_baselined_loss,age_group,[30-45),loss_bce,upper,0.034674509485865875,0.03138458780236863,0.004781450624162926
dro_auc_min_objective_baselined_loss,age_group,[45-55),ace_abs_logistic_log,lower,0.006293133733340128,0.001279131374349754,0.0018270445554818251
dro_auc_min_objective_baselined_loss,age_group,[45-55),ace_abs_logistic_log,mid,0.009049147767804362,0.002851629678967219,0.006002287430148989
dro_auc_min_objective_baselined_loss,age_group,[45-55),ace_abs_logistic_log,upper,0.010308382189942315,0.005284838463572861,0.008374173771558047
dro_auc_min_objective_baselined_loss,age_group,[45-55),auc,lower,0.7675817189668055,0.7846429181342727,-0.03141840111004368
dro_auc_min_objective_baselined_loss,age_group,[45-55),auc,mid,0.8024527697726545,0.8193094246984737,-0.01617515209734227
dro_auc_min_objective_baselined_loss,age_group,[45-55),auc,upper,0.8385577169388408,0.8542403938520653,-0.0059194150923257685
dro_auc_min_objective_baselined_loss,age_group,[45-55),loss_bce,lower,0.07991133719545075,0.07708649964402048,0.001486241707273445
dro_auc_min_objective_baselined_loss,age_group,[45-55),loss_bce,mid,0.08359592393788953,0.08065156457253998,0.002879728137344703
dro_auc_min_objective_baselined_loss,age_group,[45-55),loss_bce,upper,0.08682921485672689,0.08422851565742946,0.004619289158801211
dro_auc_min_objective_baselined_loss,age_group,[55-65),ace_abs_logistic_log,lower,0.0008936996977051262,0.0011494322748241068,-0.003933932999164226
dro_auc_min_objective_baselined_loss,age_group,[55-65),ace_abs_logistic_log,mid,0.0030169502554220173,0.003662883647986341,-0.000531877354819019
dro_auc_min_objective_baselined_loss,age_group,[55-65),ace_abs_logistic_log,upper,0.00414522631296264,0.00517023313852083,0.0011792725564156513
dro_auc_min_objective_baselined_loss,age_group,[55-65),auc,lower,0.7860692091786093,0.7965940417643216,-0.019666055922695578
dro_auc_min_objective_baselined_loss,age_group,[55-65),auc,mid,0.8101201596739284,0.8183635023245092,-0.008051334511596842
dro_auc_min_objective_baselined_loss,age_group,[55-65),auc,upper,0.8346692857417298,0.8393843412609981,0.0033844961482307617
dro_auc_min_objective_baselined_loss,age_group,[55-65),loss_bce,lower,0.10849948955393256,0.10784351929979441,-0.0004951488415188575
dro_auc_min_objective_baselined_loss,age_group,[55-65),loss_bce,mid,0.1121178826550236,0.11121717530790903,0.0008616452453564238
dro_auc_min_objective_baselined_loss,age_group,[55-65),loss_bce,upper,0.11543348857191514,0.11471295758131712,0.0024241132202753504
dro_auc_min_objective_baselined_loss,age_group,[65-75),ace_abs_logistic_log,lower,0.004990838814399272,0.0009611734977800106,0.0005903309264849835
dro_auc_min_objective_baselined_loss,age_group,[65-75),ace_abs_logistic_log,mid,0.006542056580113214,0.0034254670189336244,0.0029584746290980935
dro_auc_min_objective_baselined_loss,age_group,[65-75),ace_abs_logistic_log,upper,0.007858692591379017,0.006367296129461852,0.005892504531186803
dro_auc_min_objective_baselined_loss,age_group,[65-75),auc,lower,0.7575125305250304,0.761934422059422,-0.015904588929588855
dro_auc_min_objective_baselined_loss,age_group,[65-75),auc,mid,0.784728428978429,0.7890783475783476,-0.004142246642246605
dro_auc_min_objective_baselined_loss,age_group,[65-75),auc,upper,0.8085287800162801,0.8120321682946682,0.006919668294668346
dro_auc_min_objective_baselined_loss,age_group,[65-75),loss_bce,lower,0.1062733862492126,0.10528258617812415,-0.0006086643051786192
dro_auc_min_objective_baselined_loss,age_group,[65-75),loss_bce,mid,0.1094565664231564,0.10873550789588901,0.0006827451746064597
dro_auc_min_objective_baselined_loss,age_group,[65-75),loss_bce,upper,0.11311688973879257,0.11285875657486727,0.0022881462457983526
dro_auc_min_objective_baselined_loss,age_group,[75-91),ace_abs_logistic_log,lower,0.001451889188771573,0.005156818356353264,-0.005713305234460153
dro_auc_min_objective_baselined_loss,age_group,[75-91),ace_abs_logistic_log,mid,0.0049468987435490495,0.008389488535122364,-0.0036991597280031136
dro_auc_min_objective_baselined_loss,age_group,[75-91),ace_abs_logistic_log,upper,0.008569301208031102,0.011363847800251192,-0.000450976739350292
dro_auc_min_objective_baselined_loss,age_group,[75-91),auc,lower,0.7057107883127519,0.7047391416837208,-0.007441534234910355
dro_auc_min_objective_baselined_loss,age_group,[75-91),auc,mid,0.7308422644159872,0.7297804795047387,0.0010946500522889258
dro_auc_min_objective_baselined_loss,age_group,[75-91),auc,upper,0.7547844264294783,0.7537427180015507,0.00885017846626247
dro_auc_min_objective_baselined_loss,age_group,[75-91),loss_bce,lower,0.15801268567278848,0.1588619073771764,-0.003159297203647767
dro_auc_min_objective_baselined_loss,age_group,[75-91),loss_bce,mid,0.162015549560802,0.16318839592430812,-0.0011859985535722511
dro_auc_min_objective_baselined_loss,age_group,[75-91),loss_bce,upper,0.16665341549808846,0.16805368168665774,0.0008718832019303332
dro_auc_min_objective_baselined_loss,age_group,overall,ace_abs_logistic_log,lower,0.004639759920146933,0.001179489384086057,0.0015512171913944649
dro_auc_min_objective_baselined_loss,age_group,overall,ace_abs_logistic_log,mid,0.006689924226497805,0.0022696948081762144,0.004363510877487018
dro_auc_min_objective_baselined_loss,age_group,overall,ace_abs_logistic_log,upper,0.0074214817257572925,0.003527477954415359,0.005854191238034744
dro_auc_min_objective_baselined_loss,age_group,overall,ace_abs_logistic_log_max,lower,0.010788877900532741,0.007821173492331142,0.0013091957046492838
dro_auc_min_objective_baselined_loss,age_group,overall,ace_abs_logistic_log_max,mid,0.01345106607960464,0.009744014617571545,0.0039049175284717862
dro_auc_min_objective_baselined_loss,age_group,overall,ace_abs_logistic_log_max,upper,0.015536856657484263,0.011690557257148477,0.0052095568156844355
dro_auc_min_objective_baselined_loss,age_group,overall,ace_abs_logistic_log_min,lower,0.0008379944004365688,0.0008863555515068888,-0.0015964330109628842
dro_auc_min_objective_baselined_loss,age_group,overall,ace_abs_logistic_log_min,mid,0.002713565327480006,0.0019914746155622496,0.00042909442920203875
dro_auc_min_objective_baselined_loss,age_group,overall,ace_abs_logistic_log_min,upper,0.0040249584437335876,0.003428945685773837,0.002515236839620111
dro_auc_min_objective_baselined_loss,age_group,overall,auc,lower,0.8007711647345761,0.8110772236440178,-0.01673684810735082
dro_auc_min_objective_baselined_loss,age_group,overall,auc,mid,0.8127762215230723,0.822694628251571,-0.009640489851931444
dro_auc_min_objective_baselined_loss,age_group,overall,auc,upper,0.8247291729163688,0.8338543857542202,-0.003533582697840213
dro_auc_min_objective_baselined_loss,age_group,overall,auc_max,lower,0.8456953109739984,0.8582514199594791,-0.02196807213611185
dro_auc_min_objective_baselined_loss,age_group,overall,auc_max,mid,0.8798686832708411,0.8910390950048321,-0.01118988072212701
dro_auc_min_objective_baselined_loss,age_group,overall,auc_max,upper,0.9091338438676517,0.9198735281764132,-0.0013468071497785181
dro_auc_min_objective_baselined_loss,age_group,overall,auc_min,lower,0.6237289748769868,0.6401698940900082,-0.03675493774726991
dro_auc_min_objective_baselined_loss,age_group,overall,auc_min,mid,0.7065617897564224,0.7173932098918194,-0.009020332575740142
dro_auc_min_objective_baselined_loss,age_group,overall,auc_min,upper,0.7443076254896751,0.7469849845930083,0.010370130168277501
dro_auc_min_objective_baselined_loss,age_group,overall,loss_bce,lower,0.08987165545521916,0.08844343314671872,0.0007975770945270032
dro_auc_min_objective_baselined_loss,age_group,overall,loss_bce,mid,0.09128909565337168,0.0898199872548491,0.0014681386183256762
dro_auc_min_objective_baselined_loss,age_group,overall,loss_bce,upper,0.0926785627606572,0.0914266417585803,0.0021542179142370146
dro_auc_min_objective_baselined_loss,age_group,overall,loss_bce_max,lower,0.15801268567278848,0.1588619073771764,-0.003159297203647767
dro_auc_min_objective_baselined_loss,age_group,overall,loss_bce_max,mid,0.162015549560802,0.16318839592430812,-0.0011859985535722511
dro_auc_min_objective_baselined_loss,age_group,overall,loss_bce_max,upper,0.16665341549808846,0.16805368168665774,0.0008718832019303332
dro_auc_min_objective_baselined_loss,age_group,overall,loss_bce_min,lower,0.03101166829897188,0.02778866922318538,0.0016912562326869907
dro_auc_min_objective_baselined_loss,age_group,overall,loss_bce_min,mid,0.032969590482174946,0.029460069523719747,0.0036279117845167495
dro_auc_min_objective_baselined_loss,age_group,overall,loss_bce_min,upper,0.034674509485865875,0.03138458780236863,0.004781450624162926
dro_auc_min_objective_baselined_loss,gender_concept_name,FEMALE,ace_abs_logistic_log,lower,0.0005599882850503851,0.0007650720563241551,-0.0011408060180085858
dro_auc_min_objective_baselined_loss,gender_concept_name,FEMALE,ace_abs_logistic_log,mid,0.0016501569762154434,0.0018931541980162494,-0.00014551626063854546
dro_auc_min_objective_baselined_loss,gender_concept_name,FEMALE,ace_abs_logistic_log,upper,0.003797701343058637,0.003074756751168251,0.0011549625069575793
dro_auc_min_objective_baselined_loss,gender_concept_name,FEMALE,auc,lower,0.8285093387909983,0.8349563868368352,-0.011215511899464686
dro_auc_min_objective_baselined_loss,gender_concept_name,FEMALE,auc,mid,0.8443790471368657,0.8498029050290236,-0.005270788087071043
dro_auc_min_objective_baselined_loss,gender_concept_name,FEMALE,auc,upper,0.8596470093920353,0.8643622742149987,-0.00014928763884195125
dro_auc_min_objective_baselined_loss,gender_concept_name,FEMALE,loss_bce,lower,0.07252557492939667,0.07196009412980635,-3.225659391307353e-05
dro_auc_min_objective_baselined_loss,gender_concept_name,FEMALE,loss_bce,mid,0.07454140137164694,0.07385552896421685,0.000615490287068754
dro_auc_min_objective_baselined_loss,gender_concept_name,FEMALE,loss_bce,upper,0.07698437715697833,0.0758352502534013,0.0020547185094198827
dro_auc_min_objective_baselined_loss,gender_concept_name,MALE,ace_abs_logistic_log,lower,0.00203755180794531,0.001658237923378265,-0.0025705839803271467
dro_auc_min_objective_baselined_loss,gender_concept_name,MALE,ace_abs_logistic_log,mid,0.003221376240324542,0.003457947985962548,-0.00017484654504817975
dro_auc_min_objective_baselined_loss,gender_concept_name,MALE,ace_abs_logistic_log,upper,0.005898100742948113,0.005963594139110441,0.0021040478806994846
dro_auc_min_objective_baselined_loss,gender_concept_name,MALE,auc,lower,0.7686184841255849,0.7675012604378754,-0.007535254919624831
dro_auc_min_objective_baselined_loss,gender_concept_name,MALE,auc,mid,0.7863174874241761,0.7860036226514779,0.0001987669893699917
dro_auc_min_objective_baselined_loss,gender_concept_name,MALE,auc,upper,0.8032128773772231,0.804489102758598,0.008764775824369702
dro_auc_min_objective_baselined_loss,gender_concept_name,MALE,loss_bce,lower,0.10864696526795556,0.10852629263553018,-0.0007836823817636083
dro_auc_min_objective_baselined_loss,gender_concept_name,MALE,loss_bce,mid,0.11134004722111615,0.11110084330887515,0.00012450936845763427
dro_auc_min_objective_baselined_loss,gender_concept_name,MALE,loss_bce,upper,0.11477090263388613,0.11403701506915487,0.0022816707256543304
dro_auc_min_objective_baselined_loss,gender_concept_name,overall,ace_abs_logistic_log,lower,0.0013051391628495807,0.0011532390835440384,-0.0011706383433700803
dro_auc_min_objective_baselined_loss,gender_concept_name,overall,ace_abs_logistic_log,mid,0.0022749893686699703,0.002314837687176028,-0.00016309079201966184
dro_auc_min_objective_baselined_loss,gender_concept_name,overall,ace_abs_logistic_log,upper,0.004409602717894142,0.0036202822284466555,0.0017112726589478384
dro_auc_min_objective_baselined_loss,gender_concept_name,overall,ace_abs_logistic_log_max,lower,0.002083403638634078,0.0020864760417509663,-0.002569877374319952
dro_auc_min_objective_baselined_loss,gender_concept_name,overall,ace_abs_logistic_log_max,mid,0.0032468305803730873,0.0034639258952021542,-0.00019733470316756754
dro_auc_min_objective_baselined_loss,gender_concept_name,overall,ace_abs_logistic_log_max,upper,0.005898100742948113,0.005963594139110441,0.0020783896026039294
dro_auc_min_objective_baselined_loss,gender_concept_name,overall,ace_abs_logistic_log_min,lower,0.0005599882850503851,0.0007650720563241551,-0.001109514267056794
dro_auc_min_objective_baselined_loss,gender_concept_name,overall,ace_abs_logistic_log_min,mid,0.001647410107131202,0.0018427262488770395,-0.00012942725445778605
dro_auc_min_objective_baselined_loss,gender_concept_name,overall,ace_abs_logistic_log_min,upper,0.0037073051175658136,0.0029695593183881926,0.0012694856894656156
dro_auc_min_objective_baselined_loss,gender_concept_name,overall,auc,lower,0.8076899860730469,0.8102954913451786,-0.0070846479978460275
dro_auc_min_objective_baselined_loss,gender_concept_name,overall,auc,mid,0.819847666224817,0.8224104561052101,-0.003014338514823578
dro_auc_min_objective_baselined_loss,gender_concept_name,overall,auc,upper,0.8316530208109236,0.8343345372152641,0.0031854965598521186
dro_auc_min_objective_baselined_loss,gender_concept_name,overall,auc_max,lower,0.8285093387909983,0.8349563868368352,-0.011215511899464686
dro_auc_min_objective_baselined_loss,gender_concept_name,overall,auc_max,mid,0.8443790471368657,0.8498029050290236,-0.005270788087071043
dro_auc_min_objective_baselined_loss,gender_concept_name,overall,auc_max,upper,0.8596470093920353,0.8643622742149987,-0.00014928763884195125
dro_auc_min_objective_baselined_loss,gender_concept_name,overall,auc_min,lower,0.7686184841255849,0.7675012604378754,-0.007535254919624831
dro_auc_min_objective_baselined_loss,gender_concept_name,overall,auc_min,mid,0.7863174874241761,0.7860036226514779,0.0001987669893699917
dro_auc_min_objective_baselined_loss,gender_concept_name,overall,auc_min,upper,0.8032128773772231,0.804489102758598,0.008764775824369702
dro_auc_min_objective_baselined_loss,gender_concept_name,overall,loss_bce,lower,0.08872044634004349,0.08833255019909149,-0.00012081557596836655
dro_auc_min_objective_baselined_loss,gender_concept_name,overall,loss_bce,mid,0.09032911548304812,0.0898626668642904,0.0003351032236814516
dro_auc_min_objective_baselined_loss,gender_concept_name,overall,loss_bce,upper,0.09269955453493935,0.09154051437833374,0.002003763245370171
dro_auc_min_objective_baselined_loss,gender_concept_name,overall,loss_bce_max,lower,0.10864696526795556,0.10852629263553018,-0.0007836823817636083
dro_auc_min_objective_baselined_loss,gender_concept_name,overall,loss_bce_max,mid,0.11134004722111615,0.11110084330887515,0.00012450936845763427
dro_auc_min_objective_baselined_loss,gender_concept_name,overall,loss_bce_max,upper,0.11477090263388613,0.11403701506915487,0.0022816707256543304
dro_auc_min_objective_baselined_loss,gender_concept_name,overall,loss_bce_min,lower,0.07252557492939667,0.07196009412980635,-3.225659391307353e-05
dro_auc_min_objective_baselined_loss,gender_concept_name,overall,loss_bce_min,mid,0.07454140137164694,0.07385552896421685,0.000615490287068754
dro_auc_min_objective_baselined_loss,gender_concept_name,overall,loss_bce_min,upper,0.07698437715697833,0.0758352502534013,0.0020547185094198827
dro_auc_min_objective_baselined_loss,race_eth,Asian,ace_abs_logistic_log,lower,0.0009609056643813032,0.0005644502281278054,-0.0005945015674352407
dro_auc_min_objective_baselined_loss,race_eth,Asian,ace_abs_logistic_log,mid,0.004611328102190327,0.0026414761765754607,0.0018425656307706109
dro_auc_min_objective_baselined_loss,race_eth,Asian,ace_abs_logistic_log,upper,0.008502191887284216,0.005769840664204715,0.004568785285740028
dro_auc_min_objective_baselined_loss,race_eth,Asian,auc,lower,0.7953941222333827,0.8097011791902462,-0.02698996646382634
