tag,eval_attribute,eval_group,metric,CI_quantile_95,comparator,baseline,delta
aware_auc_min,age_group,overall,loss_bce_max,mid,0.20779952725993883,0.20773144683557654,1.5763319504508155e-05
aware_auc_min,age_group,overall,loss_bce_max,upper,0.21157860088468888,0.21163803148134003,0.0011567848027126833
aware_auc_min,age_group,overall,loss_bce_min,lower,0.13912883122381092,0.13879281720618253,-0.0004348732148783133
aware_auc_min,age_group,overall,loss_bce_min,mid,0.1428651717099642,0.1422828850424899,0.00019968845587070572
aware_auc_min,age_group,overall,loss_bce_min,upper,0.14706560106218552,0.14624381090477245,0.0031529033043664265
aware_auc_min,gender_concept_name,FEMALE,ace_abs_logistic_log,lower,0.0161348232817269,0.004168916580842566,0.009847923755199458
aware_auc_min,gender_concept_name,FEMALE,ace_abs_logistic_log,mid,0.02293188815957765,0.00643957531289722,0.01620565240190262
aware_auc_min,gender_concept_name,FEMALE,ace_abs_logistic_log,upper,0.025352872243992037,0.008290915108052955,0.02063069344730124
aware_auc_min,gender_concept_name,FEMALE,auc,lower,0.7337713008643159,0.7410893244600759,-0.015542048232180559
aware_auc_min,gender_concept_name,FEMALE,auc,mid,0.7488861444839575,0.7561699161154181,-0.00699249597293039
aware_auc_min,gender_concept_name,FEMALE,auc,upper,0.7627663935124871,0.7701131382444061,0.00021338122982461196
aware_auc_min,gender_concept_name,FEMALE,loss_bce,lower,0.16809587239541846,0.16288480601423905,0.0034823315348254877
aware_auc_min,gender_concept_name,FEMALE,loss_bce,mid,0.17149338311213339,0.16517365140073315,0.006356237685996441
aware_auc_min,gender_concept_name,FEMALE,loss_bce,upper,0.1739884717885933,0.16764950507449924,0.008077428773976785
aware_auc_min,gender_concept_name,MALE,ace_abs_logistic_log,lower,0.017651053920015935,0.004958386067132956,0.00845753306482773
aware_auc_min,gender_concept_name,MALE,ace_abs_logistic_log,mid,0.022996438675345916,0.009071187394083916,0.013486858787864237
aware_auc_min,gender_concept_name,MALE,ace_abs_logistic_log,upper,0.026709566882147172,0.010071160466864244,0.02110097852707945
aware_auc_min,gender_concept_name,MALE,auc,lower,0.6998936759314521,0.6984188161690018,-0.004925877437651096
aware_auc_min,gender_concept_name,MALE,auc,mid,0.714813759324872,0.7131900399723019,0.0016850001217509902
aware_auc_min,gender_concept_name,MALE,auc,upper,0.731771949097213,0.7300401986742061,0.007986473343123282
aware_auc_min,gender_concept_name,MALE,loss_bce,lower,0.19762533174665414,0.1933883793133461,0.0024012570014895684
aware_auc_min,gender_concept_name,MALE,loss_bce,mid,0.2008349368645631,0.19601587961791483,0.004744648223466277
aware_auc_min,gender_concept_name,MALE,loss_bce,upper,0.20400327796262685,0.19846272620739525,0.007494900498577089
aware_auc_min,gender_concept_name,overall,ace_abs_logistic_log,lower,0.016889651317356456,0.00461172426564022,0.009282893935694444
aware_auc_min,gender_concept_name,overall,ace_abs_logistic_log,mid,0.023036845806482895,0.00771541006137778,0.015034825179221015
aware_auc_min,gender_concept_name,overall,ace_abs_logistic_log,upper,0.025808941252845736,0.008790549808212493,0.020786122274497408
aware_auc_min,gender_concept_name,overall,ace_abs_logistic_log_max,lower,0.017651053920015935,0.0049665693971539734,0.00845753306482773
aware_auc_min,gender_concept_name,overall,ace_abs_logistic_log_max,mid,0.023220800710099625,0.009071187394083916,0.013646625333066643
aware_auc_min,gender_concept_name,overall,ace_abs_logistic_log_max,upper,0.026709566882147172,0.010071160466864244,0.021097203501644013
aware_auc_min,gender_concept_name,overall,ace_abs_logistic_log_min,lower,0.0161348232817269,0.004168916580842566,0.009847923755199458
aware_auc_min,gender_concept_name,overall,ace_abs_logistic_log_min,mid,0.022786392564305168,0.00643957531289722,0.016056155310658318
aware_auc_min,gender_concept_name,overall,ace_abs_logistic_log_min,upper,0.02535138997932416,0.008290915108052955,0.020636585385873173
aware_auc_min,gender_concept_name,overall,auc,lower,0.7241396697988209,0.7277385340582915,-0.009112374977205226
aware_auc_min,gender_concept_name,overall,auc,mid,0.7351892648974239,0.7387861242150326,-0.0034940555998516087
aware_auc_min,gender_concept_name,overall,auc,upper,0.7452315420839981,0.7490417109974499,0.0016101403520873648
aware_auc_min,gender_concept_name,overall,auc_max,lower,0.7337713008643159,0.7410893244600759,-0.015542048232180559
aware_auc_min,gender_concept_name,overall,auc_max,mid,0.7488861444839575,0.7561699161154181,-0.00699249597293039
aware_auc_min,gender_concept_name,overall,auc_max,upper,0.7627663935124871,0.7701131382444061,0.00021338122982461196
aware_auc_min,gender_concept_name,overall,auc_min,lower,0.6998936759314521,0.6984188161690018,-0.004925877437651096
aware_auc_min,gender_concept_name,overall,auc_min,mid,0.714813759324872,0.7131900399723019,0.0016850001217509902
aware_auc_min,gender_concept_name,overall,auc_min,upper,0.731771949097213,0.7300401986742061,0.007986473343123282
aware_auc_min,gender_concept_name,overall,loss_bce,lower,0.18122444215500969,0.17674160509569445,0.0031337688902831817
aware_auc_min,gender_concept_name,overall,loss_bce,mid,0.18415209025669432,0.17841129241385575,0.005622927985031903
aware_auc_min,gender_concept_name,overall,loss_bce,upper,0.18639714477679886,0.18023554578181453,0.007472529557788849
aware_auc_min,gender_concept_name,overall,loss_bce_max,lower,0.19762533174665414,0.1933883793133461,0.0024012570014895684
aware_auc_min,gender_concept_name,overall,loss_bce_max,mid,0.2008349368645631,0.19601587961791483,0.004744648223466277
aware_auc_min,gender_concept_name,overall,loss_bce_max,upper,0.20400327796262685,0.19846272620739525,0.007494900498577089
aware_auc_min,gender_concept_name,overall,loss_bce_min,lower,0.16809587239541846,0.16288480601423905,0.0034823315348254877
aware_auc_min,gender_concept_name,overall,loss_bce_min,mid,0.17149338311213339,0.16517365140073315,0.006356237685996441
aware_auc_min,gender_concept_name,overall,loss_bce_min,upper,0.1739884717885933,0.16764950507449924,0.008077428773976785
aware_auc_min,race_eth,Asian,ace_abs_logistic_log,lower,0.007340944471109832,0.004583504630756092,8.490685131902354e-05
aware_auc_min,race_eth,Asian,ace_abs_logistic_log,mid,0.013884111044235637,0.0080501031824537,0.005403446216244824
aware_auc_min,race_eth,Asian,ace_abs_logistic_log,upper,0.021367072370461974,0.011614934552312616,0.012602361163581552
aware_auc_min,race_eth,Asian,auc,lower,0.7503427769390041,0.7555104649360646,-0.014705424979669169
aware_auc_min,race_eth,Asian,auc,mid,0.777624418590477,0.7809196675321419,-0.0021121425996645238
aware_auc_min,race_eth,Asian,auc,upper,0.801229266470585,0.8035364370284074,0.003174152069391247
aware_auc_min,race_eth,Asian,loss_bce,lower,0.17283922384665934,0.17164713950016958,-0.00010375915910796895
aware_auc_min,race_eth,Asian,loss_bce,mid,0.17805646948722928,0.17608709648165907,0.0016189312501812686
aware_auc_min,race_eth,Asian,loss_bce,upper,0.1843131212892541,0.18054222805729175,0.005978375543899868
aware_auc_min,race_eth,Black or African American,ace_abs_logistic_log,lower,0.007676181970982627,0.003266085171288153,0.0014738626757422565
aware_auc_min,race_eth,Black or African American,ace_abs_logistic_log,mid,0.014948890752833632,0.008324572371719602,0.006621881413859701
aware_auc_min,race_eth,Black or African American,ace_abs_logistic_log,upper,0.025052578815562932,0.013369211722786413,0.015420290150695324
aware_auc_min,race_eth,Black or African American,auc,lower,0.6646099159770308,0.6693998057760513,-0.023108427630467835
aware_auc_min,race_eth,Black or African American,auc,mid,0.7170705961830772,0.7207524066880595,-0.0031709170748184246
aware_auc_min,race_eth,Black or African American,auc,upper,0.7662772335754096,0.7703506586725215,0.013528648032426925
aware_auc_min,race_eth,Black or African American,loss_bce,lower,0.2037252694404684,0.20187215201105532,-0.0007826458812095191
aware_auc_min,race_eth,Black or African American,loss_bce,mid,0.21223412369912892,0.2107241449331109,0.0013043714784135713
aware_auc_min,race_eth,Black or African American,loss_bce,upper,0.22142610885805478,0.2198051143523601,0.005601365102261681
aware_auc_min,race_eth,Hispanic or Latino,ace_abs_logistic_log,lower,0.005443921804896499,0.0038049624695743016,0.0015436968613918535
aware_auc_min,race_eth,Hispanic or Latino,ace_abs_logistic_log,mid,0.014210277832362362,0.007270619593471299,0.005893776862086102
aware_auc_min,race_eth,Hispanic or Latino,ace_abs_logistic_log,upper,0.02132444430604606,0.010087871723449937,0.012809961504732063
aware_auc_min,race_eth,Hispanic or Latino,auc,lower,0.7037119462773178,0.7117874639658082,-0.02087607294528991
aware_auc_min,race_eth,Hispanic or Latino,auc,mid,0.7324840100469463,0.7370732460237084,-0.0025791323500616303
aware_auc_min,race_eth,Hispanic or Latino,auc,upper,0.7584180474503672,0.761749992270859,0.0026360410778076913
aware_auc_min,race_eth,Hispanic or Latino,loss_bce,lower,0.17878716708537717,0.17765385452605997,-6.826702532971572e-05
aware_auc_min,race_eth,Hispanic or Latino,loss_bce,mid,0.18415073646364327,0.1820765346328846,0.0015617307691304788
aware_auc_min,race_eth,Hispanic or Latino,loss_bce,upper,0.19073777918700272,0.1864159047018913,0.007102576043843771
aware_auc_min,race_eth,Other,ace_abs_logistic_log,lower,0.013391681023797971,0.011136086823173947,0.0012712004678938893
aware_auc_min,race_eth,Other,ace_abs_logistic_log,mid,0.020844139246094077,0.013875648171792938,0.005723553314591825
aware_auc_min,race_eth,Other,ace_abs_logistic_log,upper,0.02916171052291054,0.016132017573600083,0.01455903295011967
aware_auc_min,race_eth,Other,auc,lower,0.6955711530649523,0.7007792648830945,-0.017874997955244398
aware_auc_min,race_eth,Other,auc,mid,0.7346304240550503,0.7365875959671966,-0.001034305546467773
aware_auc_min,race_eth,Other,auc,upper,0.7694483351599817,0.7698864836883029,0.007474092946411004
aware_auc_min,race_eth,Other,loss_bce,lower,0.15102257850386436,0.1492881188465494,0.0001733952792179916
aware_auc_min,race_eth,Other,loss_bce,mid,0.15646573489716564,0.15395130709621624,0.0019542772992759277
aware_auc_min,race_eth,Other,loss_bce,upper,0.16393465063363932,0.15865991991575212,0.00810680844206717
aware_auc_min,race_eth,White,ace_abs_logistic_log,lower,0.0065729652053995715,0.0029830939510121016,0.002175899836967481
aware_auc_min,race_eth,White,ace_abs_logistic_log,mid,0.012119780866881695,0.00629515899328867,0.0056031083288002916
aware_auc_min,race_eth,White,ace_abs_logistic_log,upper,0.018610395134939693,0.00721389903661647,0.011782791376292352
aware_auc_min,race_eth,White,auc,lower,0.7112241087754322,0.713171826076287,-0.010379622642205747
aware_auc_min,race_eth,White,auc,mid,0.7272718158278979,0.7280910968115435,0.0013582032644416375
aware_auc_min,race_eth,White,auc,upper,0.742717392363151,0.7418143592198005,0.008453855806546834
aware_auc_min,race_eth,White,loss_bce,lower,0.1792728157105361,0.17855491867996154,-0.000321084587233441
aware_auc_min,race_eth,White,loss_bce,mid,0.18190568066532686,0.18090874334571688,0.000856298073501599
aware_auc_min,race_eth,White,loss_bce,upper,0.1854775489006602,0.18330840965131262,0.0036588215640515737
aware_auc_min,race_eth,overall,ace_abs_logistic_log,lower,0.007558229187953484,0.004631760833166881,0.001971051507413689
aware_auc_min,race_eth,overall,ace_abs_logistic_log,mid,0.014037960180156916,0.00772453103514994,0.005743939566711637
aware_auc_min,race_eth,overall,ace_abs_logistic_log,upper,0.020652852158343293,0.00881863638061816,0.012445316848344006
aware_auc_min,race_eth,overall,ace_abs_logistic_log_max,lower,0.013402023744945408,0.011140379933759154,0.0012688128605286904
aware_auc_min,race_eth,overall,ace_abs_logistic_log_max,mid,0.020848718384494903,0.013897615710493177,0.005722610508081158
aware_auc_min,race_eth,overall,ace_abs_logistic_log_max,upper,0.02916171052291054,0.0162338800193121,0.014555102134312948
aware_auc_min,race_eth,overall,ace_abs_logistic_log_min,lower,0.0054368623992560134,0.002862850577283681,0.001572338291188849
aware_auc_min,race_eth,overall,ace_abs_logistic_log_min,mid,0.012118348492663782,0.006272349030666579,0.005603024224992425
aware_auc_min,race_eth,overall,ace_abs_logistic_log_min,upper,0.018609428132979465,0.007204611917656378,0.011803000259325095
aware_auc_min,race_eth,overall,auc,lower,0.7227823228445122,0.7282051867637602,-0.011689582170416412
aware_auc_min,race_eth,overall,auc,mid,0.736679769574609,0.738525725797401,-0.0004549778282074146
aware_auc_min,race_eth,overall,auc,upper,0.7487068515431422,0.7491508966097753,0.0024290022699749044
aware_auc_min,race_eth,overall,auc_max,lower,0.7521973086011378,0.7573156685839467,-0.014705424979669169
aware_auc_min,race_eth,overall,auc_max,mid,0.7778234773600309,0.7811263715692267,-0.0021267703495508883
aware_auc_min,race_eth,overall,auc_max,upper,0.8014639504328246,0.803741619991896,0.0033298400268553002
aware_auc_min,race_eth,overall,auc_min,lower,0.6645609377638912,0.6693998057760513,-0.019101311806780867
aware_auc_min,race_eth,overall,auc_min,mid,0.7102516466813038,0.7138169492954278,-0.002265430385293088
aware_auc_min,race_eth,overall,auc_min,upper,0.7329351694818217,0.733627960477521,0.009972572638050889
aware_auc_min,race_eth,overall,loss_bce,lower,0.1775869717557498,0.1766378673682413,0.00023576896920869325
aware_auc_min,race_eth,overall,loss_bce,mid,0.17973651388886264,0.17847838028176333,0.0011886709869570605
aware_auc_min,race_eth,overall,loss_bce,upper,0.18397602638804506,0.18018219589150594,0.0047639736384228375
aware_auc_min,race_eth,overall,loss_bce_max,lower,0.2037252694404684,0.20187215201105532,-0.0007826458812095191
aware_auc_min,race_eth,overall,loss_bce_max,mid,0.21223412369912892,0.2107241449331109,0.0013043714784135713
aware_auc_min,race_eth,overall,loss_bce_max,upper,0.22142610885805478,0.2198051143523601,0.005601365102261681
aware_auc_min,race_eth,overall,loss_bce_min,lower,0.15102257850386436,0.1492881188465494,0.0001733952792179916
aware_auc_min,race_eth,overall,loss_bce_min,mid,0.15646573489716564,0.15395130709621624,0.0019542772992759277
aware_auc_min,race_eth,overall,loss_bce_min,upper,0.16393465063363932,0.15865991991575212,0.00810680844206717
aware_balanced,age_group,[18-30),ace_abs_logistic_log,lower,0.0037325252947271507,0.004255025173323791,-0.0034975799341483453
aware_balanced,age_group,[18-30),ace_abs_logistic_log,mid,0.006217836884270751,0.007383483339743469,-0.0017380998502434394
aware_balanced,age_group,[18-30),ace_abs_logistic_log,upper,0.008488244450796649,0.009938293954498724,0.001579984344120173
aware_balanced,age_group,[18-30),auc,lower,0.6983789005945841,0.6958544303588263,-0.007855084507097964
aware_balanced,age_group,[18-30),auc,mid,0.7343682031713795,0.7322122243421166,0.0016229752474790082
aware_balanced,age_group,[18-30),auc,upper,0.766892263531515,0.7657481073001493,0.012663322213804288
aware_balanced,age_group,[18-30),loss_bce,lower,0.1517128248765659,0.15177639415652183,-0.0022270137746704852
aware_balanced,age_group,[18-30),loss_bce,mid,0.1567807026459623,0.1572021356717529,-0.000296481614419572
aware_balanced,age_group,[18-30),loss_bce,upper,0.1620580035698139,0.16269371741469266,0.0011748516251871026
aware_balanced,age_group,[30-45),ace_abs_logistic_log,lower,0.004162500671607993,0.00318358037237234,-0.000924032211348799
aware_balanced,age_group,[30-45),ace_abs_logistic_log,mid,0.006516379257221502,0.005820155063469309,-1.4324555592342986e-05
aware_balanced,age_group,[30-45),ace_abs_logistic_log,upper,0.00952643475445913,0.00917886762928454,0.0028147382149295644
aware_balanced,age_group,[30-45),auc,lower,0.7523306865319525,0.7542944151207033,-0.006440534058717373
aware_balanced,age_group,[30-45),auc,mid,0.7788401805642422,0.7803943835614338,-0.0017261789791888638
aware_balanced,age_group,[30-45),auc,upper,0.8008454296161228,0.8022015033479268,0.0030485880532356876
aware_balanced,age_group,[30-45),loss_bce,lower,0.13914575166247717,0.13879281720618253,-0.00043768775539193767
aware_balanced,age_group,[30-45),loss_bce,mid,0.1426213570330639,0.1422828850424899,0.0002494424889544766
aware_balanced,age_group,[30-45),loss_bce,upper,0.14645638058684496,0.14624381090477245,0.0014155486263395154
aware_balanced,age_group,[45-55),ace_abs_logistic_log,lower,0.005450379389484116,0.004223373472776593,-0.002696623466835837
aware_balanced,age_group,[45-55),ace_abs_logistic_log,mid,0.007175594405325194,0.007901366614668644,-0.0005617848214481626
aware_balanced,age_group,[45-55),ace_abs_logistic_log,upper,0.009883683772993273,0.009773927826091596,0.003192093132502711
aware_balanced,age_group,[45-55),auc,lower,0.6892517007631701,0.6897467987307033,-0.005645908175849354
aware_balanced,age_group,[45-55),auc,mid,0.7196050021203687,0.7192075345392626,0.0006740903943235343
aware_balanced,age_group,[45-55),auc,upper,0.7504736302499436,0.749340730861032,0.006500026809259429
aware_balanced,age_group,[45-55),loss_bce,lower,0.1807908044739928,0.1807024192899468,-0.0011952081754252372
aware_balanced,age_group,[45-55),loss_bce,mid,0.18585989403485415,0.1858864897659877,8.154375493316102e-05
aware_balanced,age_group,[45-55),loss_bce,upper,0.19094766573244965,0.19096340507878706,0.0010814199892743624
aware_balanced,age_group,[55-65),ace_abs_logistic_log,lower,0.005017677030095002,0.003644603401850295,-0.002304322695922263
aware_balanced,age_group,[55-65),ace_abs_logistic_log,mid,0.007807737269297989,0.007474765798627163,0.0003394783524839065
aware_balanced,age_group,[55-65),ace_abs_logistic_log,upper,0.010361192039493764,0.010138187754627659,0.003353248372433858
aware_balanced,age_group,[55-65),auc,lower,0.7315604751333065,0.7309171309578367,-0.005764248443209046
aware_balanced,age_group,[55-65),auc,mid,0.755079847882894,0.7543616068118277,0.0008835395633867704
aware_balanced,age_group,[55-65),auc,upper,0.7762455974403805,0.7759245986040563,0.006570678809519424
aware_balanced,age_group,[55-65),loss_bce,lower,0.18609888796115262,0.18611795037399836,-0.0011798581255532084
aware_balanced,age_group,[55-65),loss_bce,mid,0.19008526717571678,0.19012113974257033,1.3688946601461693e-05
aware_balanced,age_group,[55-65),loss_bce,upper,0.1942526590213063,0.19427927267739006,0.0009989783601230962
aware_balanced,age_group,[65-75),ace_abs_logistic_log,lower,0.0070361057552374455,0.005624452791689646,-0.0019846092472582733
aware_balanced,age_group,[65-75),ace_abs_logistic_log,mid,0.00886520653773462,0.009267825647068344,-0.00013380450359455273
aware_balanced,age_group,[65-75),ace_abs_logistic_log,upper,0.011916259439042376,0.01077530336131229,0.004511452459461107
aware_balanced,age_group,[65-75),auc,lower,0.6986973388234994,0.700243565545803,-0.0077043214274598705
aware_balanced,age_group,[65-75),auc,mid,0.72107067429575,0.7223504737054172,-0.001091077561024334
aware_balanced,age_group,[65-75),auc,upper,0.7448806274254726,0.7461314710340684,0.0043565399587964584
aware_balanced,age_group,[65-75),loss_bce,lower,0.1874815602048862,0.18748039007009176,-0.0008635973143070477
aware_balanced,age_group,[65-75),loss_bce,mid,0.19165082336738795,0.19153964115283012,3.476756393371028e-05
aware_balanced,age_group,[65-75),loss_bce,upper,0.19553379228170906,0.1952887529735959,0.0011868719206569857
aware_balanced,age_group,[75-91),ace_abs_logistic_log,lower,0.0056159770692506645,0.005948871740065764,-0.003201077580665825
aware_balanced,age_group,[75-91),ace_abs_logistic_log,mid,0.008793359731834188,0.009116960542910774,-0.0006284673817464562
aware_balanced,age_group,[75-91),ace_abs_logistic_log,upper,0.01153257314162654,0.011232983941291871,0.0030812683912919236
aware_balanced,age_group,[75-91),auc,lower,0.6597383528231776,0.6588688492450164,-0.006086393290409125
aware_balanced,age_group,[75-91),auc,mid,0.6841621045658797,0.683334906606153,0.0008634456970246784
aware_balanced,age_group,[75-91),auc,upper,0.7073915431393749,0.7068715315775764,0.006958880426268785
aware_balanced,age_group,[75-91),loss_bce,lower,0.20409778944118503,0.20406135412722157,-0.0008814447299795386
